DEP_ACTU,DEP_ANTE,nb_ind,pct_ind_ACTU,pct_ind_ANTE,cas_MIG
15,81,38.5958442186814,0.000265984149602224,0.000101836964181527,MIG
15,82,26.1969218221928,0.000180536690261052,0.000105806230128916,MIG
15,83,98.5200374707772,0.000678953107929691,9.64801245467024e-05,MIG
15,84,78.9721606020794,0.000544238464146023,0.000144715962536485,MIG
15,85,13.7344517152661,9.46512904093865e-05,2.11375001346066e-05,MIG
15,86,10.9364544997495,7.53688281385301e-05,2.57634683344983e-05,MIG
15,87,38.2904467512164,0.000263879495919457,0.000103580576345045,MIG
15,89,12.2265266579594,8.42593901374531e-05,3.62407158140977e-05,MIG
15,90,3.99999999999993,2.75660921518049e-05,2.82773640691197e-05,MIG
15,91,53.683560457148,0.000369961493649689,4.30260539718126e-05,MIG
15,92,97.716258984791,0.000673413849976107,6.23729828505635e-05,MIG
15,93,37.8929520425734,0.00026114015197738,2.44730732484361e-05,MIG
15,94,85.5191050321464,0.000589356882514018,6.35743866227893e-05,MIG
15,95,80.1229713892458,0.000552169303198104,6.73683953026585e-05,MIG
15,971,5.21008403361345,3.59054141473096e-05,1.31405849945857e-05,MIG
15,973,14.5611117646867,0.000100348237184522,5.97882512412058e-05,MIG
15,974,27.935475140856,0.000192517970509326,3.36862279487102e-05,MIG
16,01,4.46847163662852,1.28097204985988e-05,7.3061658866893e-06,MIG
16,02,43.8932887910584,0.000125828427905601,8.21830938285615e-05,MIG
16,03,60.1083016458835,0.000172311834189056,0.000178297726829153,MIG
16,04,1.08801888200181,3.11901225049663e-06,6.86553871737262e-06,MIG
16,06,88.501922399895,0.00025370752725348,8.30287187824846e-05,MIG
16,07,16.8198537664132,4.82172973436664e-05,5.31415227083003e-05,MIG
16,08,21.0880188820018,6.04528012516225e-05,7.6057529813628e-05,MIG
16,09,24.1480507396,6.92249622946355e-05,0.000161220132599598,MIG
16,10,30.5944788847051,8.77048698487542e-05,0.000100715013380882,MIG
16,11,23.042246701681,6.60549655253034e-05,6.43246134848167e-05,MIG
16,12,24.5876290896659,7.04850969132425e-05,8.97642919982182e-05,MIG
16,13,182.444104409257,0.000523010589334987,9.22936558985171e-05,MIG
16,14,61.4176299075843,0.000176065271703534,9.00323122855698e-05,MIG
16,15,29.7641902030713,8.53246900446134e-05,0.000205705830550336,MIG
16,16,338997.815835074,0.971801462246531,0.973739593410763,ISO
16,17,1701.25919222898,0.0048769817781741,0.00272366593325007,MIG
16,18,62.5803253270906,0.000179398358396261,0.000203761226251933,MIG
16,19,66.8277485224237,0.000191574401660247,0.000280214489581902,MIG
16,21,65.7899606099711,0.000188599386000223,0.000125599466466574,MIG
16,22,32.5199898064257,9.32247116940186e-05,5.53368652029985e-05,MIG
16,23,127.385648833996,0.000365175095600991,0.0010749463568866,MIG
16,24,521.113525372076,0.00149387064546577,0.00127340089208899,MIG
